312216	14.0669	10.2507	7.911	4.9138	45.81	65.0602	45.8502	14.006	1.532	75.766
312217	23.5925	17.771	18.6047	6.1538	43.45	69.0891	41.6219	9.2054	0.2298	68.4795
312218	23.0711	21.1044	15.4639	2.4059	43.28	71.6075	59.3995	12.7349	2.4962	101.437
312219	17.6583	17.2745	11.1111	3.6765	19.96	59.2742	37.2493	8.871	0	44.3379
312220	14.9564	17.6392	13.2353	6.0119	45.02	60.5263	37.3	5.7276	2.6157	50.2348
312221	15.4394	17.5772	15.847	0.8065	39.92	79.1304	48.9712	11.0145	0	78.9786
312222	12.3353	23.1945	9.2269	4.2189	42.52	56.4991	42.1358	7.279	6.3785	79.863
312223	42.8916	25.9438	19.4915	6.3146	58.03	72.0461	57.9618	20.1729	11.9679	89.5582
312224	33.1269	15.8411	10.5134	8.9009	58.25	64.1121	56.0768	25.9813	0.4644	109.907
312225	32.4547	20.9226	19.656	10.1523	56.08	67.0886	62.0609	17.9325	9.8298	106.205
312226	47.9738	49.8212	27.4924	9.9453	61.37	80.9816	57.3472	13.0879	23.8379	79.3802
312227	36.5854	36.4673	21.4022	9.0619	53.78	75.3754	55.9759	21.3213	12.8639	94.6892
312228	51.8072	42.8258	50.2203	17.5	51.01	71.0425	48.3146	17.7606	36.6922	51.0405
312229	34.9398	20.3213	19.5572	5.8036	55.48	65.3333	48.3871	14	4.1767	104.257
312301	49.0583	30.2672	24.4576	10.2467	54.39	75	58.723	19.2647	15.0679	84.4503
312302	45.9681	17.1754	34.0249	7.5573	54.7	69.5009	65.3965	22.5508	9.8861	114.032
312303	26.25	17.6923	31.3208	6.9164	38.31	65.3061	66.4694	9.3878	3.75	113.269
312304	16.586	11.0573	14.2857	5.4207	46.94	42.8571	51.9584	16.8254	0	112.591
312305	35.4935	23.0808	29.656	9.3667	52	72.326	58.0871	21.4771	10.8674	109.596
312306	29.7501	17.0104	23.3828	10.5224	51.6	68.603	53.3836	14.5689	38.9833	66.3189
312307	26.6005	25.2913	13.977	8.5984	45.46	59.4757	53.401	24.249	20.961	94.7921
312308	22.2908	16.3237	18.1034	7.6305	48.42	47.486	52.8721	17.0391	9.8765	97.9424
312309	42.2351	41.8088	33.2196	15.5593	51.47	68.2088	65.7675	18.9205	27.1163	80.6334
312310	38.1227	41.6768	29.7994	14.2922	42.01	58.2536	44.2933	20.3349	56.6221	55.2855
312311	34.0321	30.0489	51.3043	12.7706	41.51	55.4404	43.9058	9.5855	100	1.3277
312312	32.3784	39.3341	37.4002	14.5266	39.72	65.5509	47.5692	14.04	85.5852	17.7184
312313	18.8638	23.8651	21.6561	8.3301	48.34	51.2535	43.806	13.4169	65.0295	35.9964
312315	43.1531	51.3138	34.7734	16.5882	44.59	68.5656	56.446	13.2787	97.8817	0.2894
312316	44.6673	48.3855	33.4764	17.9883	35.28	72.6148	58.4442	13.7809	98.0431	2.7886
